,model,scenario,startyr,endyr,Tavg,Tavg_ice,p,ice_sample,risk_averse,Steric,WAIS,EAIS,PEN,GIC,GrIS,AIS,GMSL
702,CAMS-CSM1-0,SSP126,2016,2050,0.4240932620604667,0.5062591256624603,1,118,False,0.0009331456945422764,0.00016795171568627452,-5.326372549019613e-05,-5.754901960784324e-06,0.0009071296568627453,0.00022093553921568638,0.00010893308823529405,0.002170143978856002
703,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.6344065542338889,1,118,False,0.0015546829037488728,0.00015636258503401345,-0.00043546751700680253,-1.1461054421768691e-05,0.0006796409863945576,-0.00028193401360544225,-0.00029056598639455773,0.0016618238901434303
704,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.6218648399481745,1,118,False,0.001621284495800662,5.6919117647058824e-05,1.9437745098039214e-05,-9.190196078431376e-06,0.0012043980392156867,0.000388704411764706,6.716666666666667e-05,0.0032815536134477214
705,MPI-ESM1-2-HR,SSP245,2051,2100,1.3770024027060686,1.3284205542338892,1,118,False,0.0019929931849930554,0.0006330862244897959,0.0003483651360544216,-8.477891156462558e-06,0.0014355379251700664,0.0007142013605442172,0.0009729734693877549,0.0051157059400950946
706,CIESM,SSP585,2016,2050,0.9812230355915404,0.7740734113767461,1,118,False,0.0033503760420640445,-5.4404166666666684e-05,-0.00021161715686274511,-3.090098039215688e-05,0.0016186242647058828,0.0004393210784313725,-0.00029692230392156866,0.005111399081279731
707,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.5971485542338892,1,118,False,0.004286304826660764,-0.0004380246598639459,-0.00044801649659863914,-3.2615306122448955e-05,0.002098683673469386,0.0009931773809523806,-0.000918656462585034,0.006459509418497496
708,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.4614019828053175,1,119,False,0.002142959135347684,2.1431127450980415e-05,-7.42887254901961e-05,1.827009803921569e-05,0.0007577833333333332,0.0007501129901960786,-3.4587499999999994e-05,0.0036162679588770956
709,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.5095985542338889,1,119,False,0.002336772193609994,-0.00020724013605442185,0.0005884246598639455,0.0002961081632653061,0.0008623370748299309,0.0010706732993197273,0.0006772926870748298,0.004947075254834482
710,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.5295905542338889,1,119,False,0.0016079474234955724,5.032352941176482e-06,3.243749999999999e-05,4.24267156862745e-05,0.0009879916666666669,0.000893762254901961,7.989656862745097e-05,0.0035695979136916513
711,INM-CM5-0,SSP245,2051,2100,1.2496407245117211,1.002896554233889,1,119,False,0.0019522786927917233,7.718469387755101e-05,2.502874149659861e-05,0.00015613146258503392,0.0016032738095238086,0.0017329219387755095,0.00025834489795918355,0.005546819339050225
712,INM-CM4-8,SSP585,2016,2050,0.7422410517559115,0.653553411376746,1,119,False,0.0019289010609467216,4.207352941176478e-06,1.6205637254901962e-05,2.0773774509803923e-05,0.001372527205882353,0.0009505828431372551,4.1186764705882366e-05,0.004293197874672212
713,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,1.9333705542338893,1,119,False,0.0032211333298378343,0.0004973120748299316,-0.0002569397959183674,0.00020049064625850336,0.0019439173469387734,0.0023907836734693862,0.0004408629251700676,0.007996697275416062
714,NorESM2-MM,SSP126,2016,2050,0.6513889376872157,0.5378362685196032,1,120,False,0.002236241802610252,-5.369975490196078e-05,2.280588235294118e-05,2.8664950980392156e-05,0.0009832534313725491,0.00016050318627450983,-2.2289215686274433e-06,0.0033777694986886833
715,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.6957525542338889,1,120,False,0.000787264739942967,-0.00019537823129251721,0.00029433622448979597,0.00010196003401360532,0.0009162166666666656,-0.00024902670068027206,0.00020091802721088406,0.0016553727331402447
716,CAMS-CSM1-0,SSP245,2016,2050,0.4739189933911518,0.6086676970910319,1,120,False,0.0010129011856543568,-5.159877450980392e-05,4.200122549019608e-05,3.187328431372549e-05,0.0012007122549019613,0.0002119455882352941,2.2275735294117652e-05,0.00244783476408573
717,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.2839805542338891,1,120,False,0.002014245959335496,-0.00033741530612244904,-9.34102040816327e-05,5.894064625850338e-05,0.001085623469387754,-0.00021491853741496583,-0.0003718848639455784,0.0025130660273627054
718,EC-Earth3-Veg,SSP585,2016,2050,0.921360538505894,0.7450219828053174,1,120,False,0.0023351364958154332,7.93558823529412e-05,-7.982892156862746e-05,1.6665931372549035e-05,0.001608495098039216,0.0002280713235294118,1.6192892156862774e-05,0.004187895809540924
719,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.3952885542338893,1,120,False,0.0026286627864795394,0.0007611799319727889,-0.00013336462585034,0.0001850370748299319,0.001979659183673468,0.001028648299319728,0.0008128523809523807,0.0064498226504251166
720,EC-Earth3-Veg,SSP126,2016,2050,0.6677028643705967,0.5892505542338891,1,121,False,0.001661385836598813,5.1399754901960794e-05,-7.365220588235296e-05,3.763284313725492e-05,0.001174860049019608,0.000977120343137255,1.5380392156862754e-05,0.0038287466209125393
721,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.9906145542338888,1,121,False,0.0010583880987966607,0.00014478418367346935,0.0006739421768707483,0.00029435782312925164,0.0010622981292516991,0.0005854930272108836,0.0011130841836734693,0.003819263438932713
722,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.6905362685196031,1,121,False,0.0015298637873808441,0.00020323382352941178,-9.915441176470579e-06,1.1681862745098045e-05,0.0013477995098039215,0.0008900620098039217,0.00020500024509803924,0.003972725552086727
723,EC-Earth3-CC,SSP245,2051,2100,1.6428629007605196,1.6480085542338887,1,121,False,0.002162853702432422,0.0005877397959183671,6.381037414965988e-05,0.00017139897959183662,0.0016003234693877536,0.0021651831632653047,0.0008229491496598636,0.006751309484745344
724,ACCESS-ESM1-5,SSP585,2016,2050,1.0173077338419223,0.8197934113767461,1,121,False,0.0030397733201256356,0.000176678431372549,-5.133137254901963e-05,4.000269607843138e-05,0.001704247303921569,0.0010413299019607844,0.00016534975490196076,0.00595070028090995
725,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.777474554233889,1,121,False,0.00399962981291604,0.0003924663265306121,-0.00026441768707483,0.0002123030612244897,0.002560286054421767,0.0026437277210884327,0.00034035170068027185,0.009543995289106513
726,CAMS-CSM1-0,SSP126,2016,2050,0.4240932620604667,0.508093411376746,1,122,False,0.0009306989571817603,-3.087647058823526e-05,0.00015383112745098038,-2.1901225490196088e-05,0.0008874683823529412,0.0003620710784313726,0.00010105343137254903,0.0022812918493386237
727,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.6378105542338889,1,122,False,0.0008615829700688039,-0.00035582891156462585,0.0007061773809523803,-0.0001649496598639455,0.0012060583333333324,0.00015352772108843498,0.00018539880952380896,0.0024065678340143806
728,GFDL-ESM4,SSP245,2016,2050,0.6669517599333972,0.6298591256624603,1,122,False,0.0017205917384969598,9.436004901960786e-05,0.00016529019607843136,-2.1269362745098027e-05,0.0012255561274509804,0.0003011904411764706,0.0002383808823529412,0.003485719189477352
729,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.3365625542338888,1,122,False,0.0019292162740473095,-0.0006193505102040815,0.0007973593537414965,-7.466105442176865e-05,0.0010904971088435363,0.0005277348639455777,0.00010334778911564629,0.00365079603595207
730,CIESM,SSP585,2016,2050,0.9812230355915404,0.7763476970910318,1,122,False,0.0033443236796660246,1.7272794117647078e-05,5.47732843137255e-05,-6.593137254902028e-08,0.001514197549019608,0.0003677053921568628,7.198014705882356e-05,0.0052982067679013195
731,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.5628105542338893,1,122,False,0.0038000962849198557,-6.793214285714304e-05,-4.4880272108843654e-05,-4.216139455782312e-05,0.002357284693877549,0.0018566613945578219,-0.0001549738095238098,0.007859068563831418
732,FIO-ESM-2-0,SSP126,2016,2050,0.7389325305631473,0.5837105542338888,1,123,False,0.0020354598149414146,-6.551249999999999e-05,-1.488333333333334e-05,-2.0261029411764715e-05,0.0010610955882352944,0.0005628161764705883,-0.00010065686274509805,0.003558714716902199
733,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.8127145542338888,1,123,False,0.0006372456030133111,0.00019073265306122455,0.0002650168367346939,-2.7382312925170042e-05,0.0008329598639455778,0.00038610731292516967,0.0004283671768707484,0.0022846799567548073
734,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.5877762685196033,1,123,False,0.0022826419866801215,2.7374509803921564e-05,4.3456372549019614e-05,-1.5899754901960795e-05,0.0011648450980392155,0.0006157299019607844,5.493112745098037e-05,0.004118148114131101
735,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,1.2291765542338888,1,123,False,0.002951001333908145,-9.499982993197272e-05,0.0004599979591836733,2.41777210884354e-05,0.0010806588435374144,0.0009727666666666658,0.000389175850340136,0.005393602694452361
736,FGOALS-f3-L,SSP585,2016,2050,0.8322146242074382,0.7079962685196032,1,123,False,0.0023048104868601577,3.0912254901960784e-05,-2.752720588235293e-05,-1.1143137254901958e-05,0.0015169607843137257,0.0005945455882352943,-7.758088235294104e-06,0.004408558771173883
737,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.1193385542338894,1,123,False,0.002982604928677335,0.00038523843537414937,0.0004331200680272108,-0.00013253809523809524,0.0018467397959183664,0.0009732506802721084,0.000685820408163265,0.006488415813031076
738,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.7005476970910318,1,124,False,0.0010808481987396382,0.0002470107843137255,0.00010657843137254903,3.428137254901961e-05,0.001226225735294118,0.001126148774509804,0.00038787058823529414,0.0038210932967788548
739,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.9352585542338888,1,124,False,0.0016696476528205027,0.0013440030612244895,0.0007666431972789112,0.00020352959183673463,0.0006733503401360529,0.002004309863945577,0.0023141758503401355,0.006661483707242268
740,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.8022419828053173,1,124,False,0.0013228774609424445,0.00034354117647058836,8.946519607843139e-05,1.7484068627450986e-05,0.0015625191176470588,0.00120560318627451,0.00045049044117647074,0.004541490206040484
741,MRI-ESM2-0,SSP245,2051,2100,1.7955010330638288,1.7926145542338894,1,124,False,0.003036624069205248,0.0009731926870748289,0.0005021057823129247,0.00027784557823129247,0.0013610629251700663,0.0023682391156462576,0.0017531440476190462,0.008519070157640618
742,EC-Earth3-Veg,SSP585,2016,2050,0.921360538505894,1.0071848399481746,1,124,False,0.0018768676830662999,0.00023388259803921573,5.925318627450982e-05,4.024289215686275e-05,0.0019794686274509808,0.0012726321078431375,0.00033337867647058826,0.005462347094831007
743,CMCC-ESM2,SSP585,2051,2100,3.260285309457288,3.3881945542338885,1,124,False,0.0036689640297403675,0.0014375840136054412,0.0006995369047619045,0.00015933486394557815,0.0024543098639455765,0.004168607653061223,0.002296455782312924,0.012588337329060093
744,CAMS-CSM1-0,SSP126,2016,2050,0.4240932620604667,0.5884876970910318,1,125,False,0.0008234617362312845,5.525686274509803e-05,0.00012524730392156862,-2.42328431372549e-05,0.0010539674019607846,0.00035482450980392163,0.00015627132352941174,0.002388524971525403
745,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.915348554233889,1,125,False,0.001163254145571391,0.0001827768707482993,0.0005477069727891152,4.970068027210865e-06,0.0011440022108843532,0.00020097874149659843,0.0007354539115646254,0.003243689009516968
746,GFDL-ESM4,SSP245,2016,2050,0.6669517599333972,0.642313411376746,1,125,False,0.0016739495513228863,3.606887254901962e-05,8.448651960784313e-05,-9.613970588235287e-06,0.0012880659313725493,0.0004081605392156864,0.00011094142156862745,0.00348111744347975
747,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,1.4704365542338889,1,125,False,0.0025728815511921917,0.00013204948979591828,0.0007257607142857138,-2.3377551020408135e-05,0.0014223171768707472,0.0009882125850340137,0.000834432653061224,0.005817843966158177
748,NorESM2-MM,SSP585,2016,2050,0.8045185568688566,0.7707648399481747,1,125,False,0.0023230232092536136,5.39176470588235e-05,2.6620098039215657e-06,-3.7340196078431376e-05,0.0016296943627450982,0.0003858906862745099,1.923946078431369e-05,0.004357847719057535
749,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.5432365542338893,1,125,False,0.003833087478949506,0.0003534049319727891,0.0008760812925170063,-8.579251700680265e-05,0.0024268039115646236,0.0013518064625850329,0.0011436937074829926,0.008755391560582155
750,EC-Earth3-Veg,SSP126,2016,2050,0.6677028643705967,0.6242048399481747,1,126,False,0.0016002846600654383,-1.6819852941176482e-05,4.3668627450980403e-05,2.338602941176471e-05,0.0010080590686274511,0.000299282843137255,5.023480392156863e-05,0.0029578613757517127
751,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.8744805542338889,1,126,False,0.0017649032449365194,0.0009901858843537408,0.0005200741496598636,0.00016926955782312913,0.0009777784013605432,0.00017810714285714272,0.0016795295918367336,0.004600318380990939
752,GFDL-ESM4,SSP245,2016,2050,0.6669517599333972,0.7052076970910317,1,126,False,0.0014384059710836406,-8.17779411764706e-05,8.628872549019609e-05,2.2576470588235306e-05,0.0012644480392156865,0.00045677769607843145,2.70872549019608e-05,0.0031867189612797197
753,EC-Earth3-CC,SSP245,2051,2100,1.6428629007605196,1.6078285542338886,1,126,False,0.00222733451404067,0.0006722355442176867,0.00023842891156462584,0.00023813690476190468,0.00139959744897959,0.0009091608843537412,0.0011488013605442172,0.0056848942079182185
754,NorESM2-LM,SSP585,2016,2050,0.6638960521598847,0.8598619828053174,1,126,False,0.002364104388446628,-5.018946078431371e-05,-1.1539950980392167e-05,2.5919607843137257e-05,0.001804940196078432,0.0005083953431372551,-3.580980392156862e-05,0.004641630123740747
755,CMCC-CM2-SR5,SSP585,2051,2100,3.2846455086901187,2.9830365542338884,1,126,False,0.0045638010858624406,-9.827261904761908e-05,0.0002657195578231292,0.00014667755102040805,0.002610775170068025,0.001221880612244897,0.00031412448979591817,0.00871058135797128
756,FIO-ESM-2-0,SSP126,2016,2050,0.7389325305631473,0.5334934113767462,1,127,False,0.002199879269541739,3.5670343137254913e-05,-9.02313725490196e-05,2.4590686274509808e-06,0.0008295164215686273,0.00036881470588235297,-5.21019607843137e-05,0.0033461084362084057
757,INM-CM4-8,SSP126,2051,2100,0.671358882154891,0.6954805542338888,1,127,False,0.0006474069402428683,0.00025754829931972777,0.0006997517006802719,1.9577380952380968e-05,0.0007157770408163255,0.0006432886054421766,0.0009768773809523807,0.002983349967453751
758,FGOALS-g3,SSP245,2016,2050,0.6052066395519661,0.6259276970910317,1,127,False,0.0014097002043884097,4.408333333333336e-05,0.00010448627450980391,-2.983235294117649e-05,0.001203847549019608,0.00042317524509803933,0.00011873725490196078,0.0031554602534080178
759,GFDL-ESM4,SSP245,2051,2100,1.4098197525913747,1.3169745542338889,1,127,False,0.002283408484830787,0.00016085340136054414,-0.00016263758503401365,-1.9005442176870746e-05,0.0015582374149659846,0.0006646814625850336,-2.0789625850340255e-05,0.0044855377365314655
760,ACCESS-ESM1-5,SSP585,2016,2050,1.0173077338419223,0.768653411376746,1,127,False,0.0031011203300086963,5.5995098039215684e-05,-9.99338235294118e-05,-3.9131127450980395e-05,0.0015776095588235296,0.0005238450980392157,-8.306985294117651e-05,0.005119505133930264
761,MIROC6,SSP585,2051,2100,2.418833687715941,2.4431845542338895,1,127,False,0.004206814683990815,0.0002007683673469388,-0.00047775493197278887,-5.164829931972787e-05,0.0018388974489795906,0.0015709088435374135,-0.00032863486394557796,0.007287986112562241
762,FGOALS-f3-L,SSP126,2016,2050,0.6693756528384256,0.5340334113767462,1,128,False,0.0018243678913051997,0.00011015122549019612,5.7893872549019605e-05,-1.7977696078431383e-05,0.0009621607843137258,0.0004854196078431373,0.00015006740196078433,0.0034220156854228474
763,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,0.701740554233889,1,128,False,0.002144258155822755,0.00032883027210884317,0.0007153052721088432,-2.9071258503401336e-05,0.0009227236394557813,0.0001956064625850338,0.0010150642857142851,0.0042776525435778544
764,IPSL-CM6A-LR,SSP245,2016,2050,0.8807757423037211,0.5873191256624604,1,128,False,0.00266075512270246,0.00016690759803921572,1.1539215686274445e-06,-1.4574264705882354e-05,0.0010791012254901962,0.0005975029411764707,0.00015348725490196082,0.004490846544271087
765,INM-CM5-0,SSP245,2051,2100,1.2496407245117211,1.2214665542338887,1,128,False,0.0016719339418579595,0.0008141022108843532,0.0004066756802721088,1.2212414965986387e-05,0.0018214248299319715,0.00019237823129251674,0.0012329903061224484,0.004918727309204896
766,MIROC6,SSP585,2016,2050,0.6738777105920235,0.7143019828053175,1,128,False,0.0021647146494903303,0.0002787561274509805,7.807916666666663e-05,-3.839215686274514e-06,0.001473160049019608,0.0006059338235294117,0.0003529960784313726,0.004596804600470722
767,GFDL-ESM4,SSP585,2051,2100,2.4029243347146116,2.2189685542338893,1,128,False,0.003791737867840913,0.0010207610544217683,0.00017618010204081632,-6.849982993197275e-05,0.0020726100340136048,0.0019653930272108835,0.0011284413265306118,0.008958182255596012
768,CAMS-CSM1-0,SSP126,2016,2050,0.4240932620604667,0.8020734113767461,1,129,False,0.0005385616561917364,-9.722058823529402e-06,-7.715686274509805e-06,-3.1230637254901955e-05,0.0014700848039215686,0.0003530318627450981,-4.866838235294116e-05,0.002313009940505462
